Timestamp_ms,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
410882,-0.13,-0.73,-0.75,16.11,-4.09,6.35
410988,-0.18,-0.72,-0.69,21.97,-11.29,32.84
411093,-0.10,-0.55,-0.54,-17.27,3.72,-1.83
411199,-0.00,-0.47,-0.61,-54.14,28.93,-68.18
411305,-0.07,-0.64,-0.79,65.80,-26.43,13.43
411412,-0.17,-0.77,-0.72,25.09,-22.16,51.82
411518,-0.16,-0.49,-0.52,-11.11,-11.66,17.88
411625,0.16,-0.09,-0.57,-57.07,81.97,-130.92
411731,-0.11,-0.48,-0.85,105.53,-37.66,3.60
411837,-0.07,-0.61,-0.74,16.97,-8.00,20.94
411942,-0.14,-0.64,-0.67,15.93,-24.84,26.55
412049,-0.12,-0.46,-0.62,-48.22,11.41,-16.91
412155,-0.41,-1.11,-1.38,-164.61,76.17,23.74
412262,-0.16,-0.72,-0.70,76.11,28.87,46.75
412367,-0.17,-0.55,-0.82,16.24,-24.23,26.98
412472,-0.14,-0.46,-0.70,-20.39,-18.80,4.82
412578,0.00,-0.27,-0.64,-72.14,47.67,-45.41
412686,-0.07,-0.51,-1.05,49.68,-34.61,-0.24
412792,-0.13,-0.61,-0.82,68.42,-30.40,34.42
412899,-0.18,-0.52,-0.64,28.81,-11.60,25.88
413005,-0.12,-0.47,-0.66,-28.63,31.13,-34.79
413112,-0.14,-0.72,-0.89,-16.54,10.31,-21.91
413218,-0.10,-0.56,-0.78,1.65,0.24,3.36
413324,-0.11,-0.53,-0.81,-22.52,0.61,-6.71
413429,-0.18,-0.63,-1.00,16.48,-55.36,0.85
413536,-0.14,-0.60,-0.65,30.03,-39.73,17.70
413641,-0.13,-0.41,-0.63,-38.64,24.48,-23.19
413748,-0.50,-0.59,-1.46,-79.04,26.25,11.78
413853,-0.05,-0.70,-1.23,103.45,-56.46,43.15
413960,-0.26,-0.32,-0.57,25.82,-71.11,35.22
414066,-0.13,-0.23,-0.56,-98.63,25.45,-50.23
414173,-0.66,-0.56,-1.71,27.10,-1.40,-9.09
414280,-0.21,-0.49,-0.87,34.00,4.15,6.29
414387,-0.29,-0.53,-0.83,16.78,-17.58,12.94
414493,-0.20,-0.37,-0.60,-12.02,9.28,0.43
414599,-0.32,-0.72,-1.60,-259.03,99.37,-59.57
414705,-0.20,-0.27,-0.82,156.68,-19.59,-15.69
414813,-0.20,-0.54,-0.85,20.57,-7.14,4.09
414919,-0.21,-0.52,-0.79,-13.31,-12.51,25.88
415025,-0.20,-0.42,-0.76,-29.17,11.05,-9.70
415131,-0.21,-0.45,-0.95,-190.61,36.32,29.17
415237,-0.15,-0.40,-0.84,87.89,-6.59,-12.02
415343,-0.19,-0.55,-0.86,17.52,-11.47,8.42
415448,-0.15,-0.41,-0.75,-30.03,16.11,-15.20
415553,-0.14,-0.53,-0.98,41.14,-9.58,0.92
415659,-0.11,-0.41,-0.72,1.16,-0.55,-1.22
415764,-0.19,-0.56,-1.01,-20.87,11.72,-1.22
415870,-0.09,-0.46,-0.78,22.09,-9.77,4.76
415976,-0.15,-0.53,-0.89,-29.79,7.08,-2.99
416083,-0.13,-0.50,-0.83,13.06,-19.41,18.25
416188,-0.13,-0.53,-0.86,-37.72,23.62,-27.10
416295,-0.15,-0.54,-0.84,60.67,-24.72,10.13
416401,-0.08,-0.38,-0.68,-23.32,10.93,-12.15
416508,-0.24,-0.56,-1.06,43.03,-21.73,8.00
416614,-0.12,-0.35,-0.66,14.10,-28.75,15.01
416721,0.00,-0.13,-0.65,-33.75,68.05,-77.09
416826,-0.15,-0.41,-0.89,84.11,-43.03,15.38
416933,-0.13,-0.37,-0.70,12.21,-10.13,9.52
417038,-0.11,-0.51,-0.98,-78.98,51.82,-51.51
417145,-0.24,-0.51,-0.87,65.98,-42.24,22.34
417250,-0.09,-0.32,-0.62,-9.52,-9.83,4.46
417356,-0.34,-0.76,-1.46,-106.57,29.85,-2.99
417462,-0.07,-0.35,-0.75,19.17,-22.40,26.67
417569,-0.03,-0.25,-0.66,-2.81,45.72,-69.27
417675,-0.17,-0.49,-0.90,59.63,-55.30,30.52
417780,-0.04,-0.29,-0.62,-5.00,3.05,-1.71
417885,-0.38,-0.77,-1.49,-27.83,21.79,-3.05
417992,-0.02,-0.36,-0.68,34.48,-22.83,18.13
418098,-0.03,-0.13,-0.57,-43.82,41.08,-92.96
418204,-0.20,-0.42,-0.81,133.54,-53.28,26.25
418310,-0.04,-0.29,-0.62,4.33,4.88,-11.84
418415,-0.26,-0.73,-1.30,40.65,-13.92,1.83
418520,-0.06,-0.45,-0.76,5.37,-7.75,21.67
418624,-0.02,-0.25,-0.59,-16.30,31.98,-48.40
418729,-0.11,-0.55,-0.95,93.51,-55.85,22.77
418834,-0.02,-0.32,-0.60,-11.84,13.79,-5.25
418939,-0.34,-0.73,-1.38,-27.53,9.64,-2.56
419044,-0.10,-0.46,-0.85,-11.72,-23.38,32.17
419150,-0.08,-0.32,-0.60,1.16,12.63,-17.58
419256,-0.16,-0.71,-1.25,36.56,-19.84,9.95
419363,-0.06,-0.43,-0.72,22.77,0.61,8.30
419469,-0.09,-0.54,-0.80,-42.48,36.19,-47.12
419576,-0.24,-0.49,-0.83,28.02,-37.90,37.48
419681,-0.05,-0.37,-0.62,4.33,1.83,-4.94
419786,-0.29,-0.93,-1.43,-18.80,14.95,-7.32
419890,-0.14,-0.47,-0.83,-7.20,-4.88,21.91
419995,-0.06,-0.39,-0.65,-9.34,5.80,-12.45
420101,-0.25,-0.81,-1.27,4.70,6.16,-1.71
