Timestamp_ms,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
196877,0.18,-0.29,0.97,16.85,-2.08,1.28
196982,0.17,-0.20,0.97,68.48,-7.14,2.14
197086,0.17,-0.13,0.99,-13.61,1.95,-2.81
197192,0.18,-0.18,0.99,-50.17,6.23,-7.93
197297,0.17,-0.32,0.95,-28.50,4.09,-0.06
197402,0.17,-0.28,0.98,47.91,-6.65,4.52
197508,0.19,-0.21,0.97,13.85,-0.61,-1.16
197614,0.19,-0.15,0.98,29.79,-2.44,6.41
197719,0.19,-0.08,0.99,52.25,-3.30,17.94
197824,0.17,-0.08,1.01,-86.18,7.87,-33.14
197931,0.19,-0.16,0.97,2.38,-1.77,-0.18
198037,0.19,-0.17,1.02,-1.34,1.10,1.59
198144,0.23,-0.19,1.21,23.99,9.28,-2.08
198249,0.13,-0.25,1.09,3.30,61.77,11.90
198354,-0.09,-0.11,1.09,-8.79,96.01,35.58
198459,-0.24,-0.03,1.03,-9.58,107.73,47.06
198566,-0.43,0.05,0.96,-7.26,97.41,52.49
198672,-0.60,-0.01,0.87,-5.92,104.86,37.05
198777,-0.63,0.10,0.56,-13.43,138.06,71.72
198882,-0.70,0.20,0.42,-16.66,93.32,10.38
198988,-0.80,0.21,0.23,7.87,79.28,11.84
199094,-0.77,0.22,-0.05,45.84,19.04,-10.25
199199,-0.85,0.20,-0.03,-8.00,0.12,-51.57
199305,-0.84,0.08,-0.05,-20.26,-36.38,-51.70
199409,-0.88,-0.10,0.27,31.25,-95.58,-26.25
199513,-0.87,-0.12,0.60,-23.99,-92.65,-19.17
199618,-0.99,-0.39,0.80,-5.98,-36.87,6.29
199723,-0.84,-0.11,0.69,8.36,2.14,47.18
199828,-0.74,-0.03,0.51,-24.90,-16.05,33.14
199933,-0.70,0.05,0.65,-21.48,-38.02,4.58
200037,-0.68,-0.11,0.71,-1.77,-75.32,36.80
200142,-0.72,-0.23,0.88,-38.57,2.50,-5.31
200248,-0.61,0.09,0.68,59.57,73.61,89.42
200353,-0.61,0.06,0.57,-11.96,-14.89,18.19
200460,-0.66,-0.03,0.73,-12.21,-33.51,-22.95
200565,-0.70,-0.01,0.87,-1.71,6.77,4.15
200669,-0.63,0.06,0.70,31.92,32.04,24.05
200774,-0.66,0.12,0.67,-25.33,2.38,-20.87
200878,-0.70,0.07,0.72,26.73,-5.13,6.10
200983,-0.68,0.18,0.72,44.49,2.50,11.23
201087,-0.67,0.19,0.70,13.79,-2.81,0.18
201192,-0.68,0.19,0.70,-0.85,0.31,-2.81
201297,-0.69,0.19,0.76,-52.25,47.61,-10.99
201402,-0.75,0.07,0.64,-12.21,47.85,-2.20
201506,-0.82,0.08,0.58,28.75,63.17,-1.28
201610,-0.84,0.18,0.31,11.17,81.42,-19.17
201715,-0.83,0.20,0.31,39.43,4.15,-11.54
201820,-0.86,0.11,0.28,36.68,-30.15,-34.91
201924,-0.93,-0.01,0.37,4.46,-0.98,-13.49
202029,-0.87,0.00,0.37,-62.13,18.25,30.27
202134,-0.89,0.13,0.64,3.60,-7.63,-29.54
202241,-0.88,0.00,0.46,-49.01,-24.72,10.44
202347,-0.80,0.02,0.62,-4.39,-18.07,-5.49
202451,-0.70,-0.00,0.57,-25.21,-28.50,-10.25
202555,-0.74,-0.10,0.67,52.37,-20.02,-19.17
202659,-0.75,-0.03,0.67,-5.19,1.46,-6.65
202764,-0.75,-0.06,0.67,-3.97,9.70,4.39
202871,-0.75,-0.07,0.66,7.32,6.96,-6.41
202977,-0.76,-0.06,0.64,4.76,9.03,-6.29
203084,-0.79,-0.06,0.64,39.37,-7.87,1.10
203188,-0.76,-0.00,0.65,37.41,13.12,-6.90
203293,-0.78,0.04,0.61,9.83,3.78,0.98
203398,-0.77,0.04,0.62,5.07,-1.83,-0.79
203502,-0.78,0.04,0.64,5.68,0.00,2.26
203607,-0.78,0.07,0.63,4.88,7.02,4.94
203714,-0.82,0.07,0.62,13.12,13.61,-1.16
203820,-0.80,0.10,0.56,7.75,7.20,3.66
203927,-0.82,0.06,0.56,6.59,0.98,0.67
204032,-0.81,0.08,0.54,20.45,3.78,17.46
204139,-0.81,0.00,0.51,-14.89,4.46,-35.52
204244,-0.83,0.08,0.55,16.66,1.71,19.29
204348,-0.80,0.05,0.52,-15.56,6.77,-28.26
204453,-0.82,0.01,0.53,-17.27,-9.16,17.21
204560,-0.82,0.05,0.57,-34.61,-1.53,15.26
204664,-0.83,0.03,0.57,7.02,1.71,-8.48
204768,-0.82,0.08,0.53,67.57,3.05,-1.71
204873,-0.82,0.12,0.53,9.40,3.42,-4.09
204980,-0.83,0.09,0.53,-10.86,-2.14,7.45
205085,-0.83,0.09,0.55,-25.21,-0.06,-0.37
205192,-0.83,0.06,0.54,-6.90,9.58,-1.04
205297,-0.83,0.09,0.54,11.60,9.03,0.49
205404,-0.84,0.07,0.52,0.61,3.23,-2.01
205509,-0.84,0.09,0.52,1.71,-0.49,-0.24
205614,-0.84,0.09,0.52,4.76,0.92,0.24
205719,-0.84,0.08,0.52,-0.43,-0.06,-1.71
205824,-0.84,0.09,0.51,2.32,0.00,-1.10
205929,-0.84,0.10,0.52,1.77,0.61,1.22
206034,-0.84,0.09,0.52,0.98,0.24,-0.61
206139,-0.84,0.09,0.51,0.00,0.06,-1.28
206245,-0.84,0.10,0.51,1.40,0.12,0.73
206350,-0.84,0.09,0.52,2.26,-0.67,-0.18
206457,-0.85,0.09,0.52,0.43,0.92,-0.43
206562,-0.84,0.09,0.52,0.24,0.24,0.31
206667,-0.84,0.10,0.52,-0.18,-0.37,-0.98
206772,-0.84,0.10,0.52,2.69,-0.31,0.37
206879,-0.84,0.10,0.52,0.73,0.98,-0.79
206984,-0.85,0.09,0.53,-0.61,0.06,0.06
207089,-0.84,0.10,0.51,2.38,-0.31,-0.18
207194,-0.84,0.10,0.51,-0.85,1.46,0.73
207300,-0.84,0.09,0.51,0.18,0.37,-0.49
207406,-0.84,0.10,0.51,-0.06,0.79,-0.92
207511,-0.84,0.10,0.51,2.62,-0.67,0.06
207617,-0.84,0.09,0.52,-0.92,-1.22,0.98
