Timestamp_ms,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
183399,1.3453146456969133e-05,0.00034372583645847325,-9.577106684517276e-05,0.2869502450697432,-0.017129968146614716,0.00866879087314798
183506,0.008693269196105809,0.04672521522965333,-0.011976949932404108,193.68924153577322,-8.872112266451818,18.59381409293195
183611,-0.006528804983339582,0.17675705723495594,-0.029316104834290764,-33.48075664404439,-0.24624961355414388,-11.847803883638164
183716,0.007232304036789123,-0.14784001738863595,0.04784090502098384,-151.2916835158839,6.592889152371863,-6.707946683321554
183821,-0.009250537278623608,-0.12215809644256802,-0.0062408249956869295,24.20607835380894,3.7463985324882865,7.283957635720586
183926,-0.0025761480062710656,0.03741578692649211,-0.021365690130036745,103.63219533015906,-7.637282250006458,4.228845717931213
184031,0.011476600836544665,0.1232283620106049,0.005535377960527907,24.005282699378075,-4.39816221924834,-1.9272214906715717
184136,0.0005380030680708946,0.10623897326834617,0.007519045225156491,-70.71497574869855,5.982699178401913,-6.482444210265828
184241,-0.0075324677480808734,-0.19026845907880746,0.0021665394798058646,-101.73712749323366,8.225650878748676,0.8708177476944525
184346,-0.007619533878000257,-0.13132832106249873,-0.011257597110201897,95.5093891195208,-7.569497135655127,6.094678659152599
184451,0.01570648365708402,0.13819120066340612,0.007109146132170367,116.06884754171385,-8.927645096537727,0.7249241578718147
184556,-0.004026345261190533,0.22872081954280363,-0.008129037951644777,-79.53991890659479,6.174785446574792,-6.300149246135466
184662,-0.0028617929894470743,-0.15026995897210718,0.015373179935956816,-144.91867173612212,11.502396864352082,-0.5649100458080062
184769,0.002315725469011623,-0.2745032455236634,-0.0003993257677009131,66.64742986023488,-4.04039868909008,5.3678042792726846
184875,-0.009741010055242954,0.18045249582909006,-0.0167254859721415,201.39049422429596,-19.360912133643797,0.8634942330022338
184981,0.012470117351512383,0.24461376640111257,-0.007034527411177917,-141.2114447239183,12.298588938037355,-5.662910081293595
185087,0.0012160437898771372,-0.14007139796836443,0.027378448596119872,-129.70572340346698,14.861279000291079,0.7055959716082516
185194,-0.00926957512630621,-0.25749643350011825,0.00952845313398868,106.57267703598723,-11.600530992648197,4.731945821063253
185298,-0.000595293323493116,0.13813792910519057,-0.04747157625339277,94.39225665619426,-11.784326724323137,-2.9326628237396974
185405,0.007617010794004602,0.21323613700704208,0.03173241961007597,-27.958375682878646,5.5588713022577085,-1.0451500784433594
185510,-0.001324874393327352,-0.06534911131637347,-0.002355925965329831,-139.9513204331365,14.816538343176326,1.4696790149937964
185616,-0.0023543485962822996,-0.23012331019813204,-0.014453160181185,16.092484573109168,-2.2740520890095404,0.32235456272607915
185721,-0.0026864676644640104,0.010326081351195972,0.03217110885951112,146.2382193762215,-16.13620268931408,-0.9837437950140513
185826,0.0012112123340693145,0.29972352067412683,-0.022987615374503678,34.51231826372824,-5.752880592704193,-0.03268931130747213
185931,0.010549690543183245,-0.04854585395217137,-0.017005778839034653,-219.17709759047844,27.2450973730119,0.21952845829390277
186036,-0.012385146617775688,-0.30044169334944004,0.022191324095895425,-6.144251802725373,0.8423746048000309,0.7831853325041152
186141,-0.0027389169510209904,0.04960612715692603,0.006501802364342498,256.1703546603783,-29.960057005215806,0.7839501320609767
186246,0.008282024036048602,0.3441643918584234,-0.0038262516196144168,-61.112749565331676,6.723162870439193,-3.0010279475356882
186351,0.00836811799345642,-0.10342677992344619,-0.004420444957915957,-208.6966789611012,22.023078203196082,-0.3713687640870473
186456,-0.013617879653811634,-0.35333738985270174,-0.028807650154141447,46.27392224319503,-2.8046578554828665,3.2195583851904472
186561,-0.010677791026247633,0.16459909512274065,0.03965515952465727,222.01921549468025,-23.537843431152123,2.751914410254107
186668,0.024020539158640383,0.308473424384892,0.009771557545313121,-71.14153674636707,5.95693249129447,-5.316643423288651
186773,-0.0032746317244722357,-0.14518790471824025,-0.032207571744710166,-217.40500287515587,21.51398811231917,-5.041968296037723
186879,-0.011010622908805771,-0.33718107985885404,-0.012658219469528467,97.27859270019056,-9.297451789493834,8.783552790032882
186984,-0.00045046157207685256,0.16550324911292721,0.03452211009487085,198.1326518302581,-17.21699880916904,5.04257074541253
187089,0.001445212150688003,0.3633129810783479,0.016287596968136513,-100.14686226183579,9.489411448147077,-10.696685809303807
187194,0.01319603580740246,-0.20818908990004048,-0.058804341681577485,-196.9042861323058,16.188323858963,-4.179752695524016
187300,-0.006679587681435556,-0.3363126872510312,0.04338297876678688,104.22480482599335,-11.494406550709495,10.723588909678194
187405,-0.017178460309935438,0.17529784923777425,-0.037503270106979,187.4940529526702,-13.584812596644651,2.684627411779206
187511,0.01791895141544501,0.3432341926649051,0.03964599905826974,-70.871568473433,8.802355676844439,-7.13994243980711
187616,0.006643315925280426,-0.11335495060342783,0.040493853560697395,-213.63032926306445,15.778853985069718,-4.353125176336784
187723,-0.016071754553688606,-0.3852770677953105,-0.11295365409371935,55.646190794137325,-6.296535869182415,4.557931080467049
187828,-0.0040926338622307105,0.09697762761756915,0.024741472982399218,205.55149646392206,-18.16246510550436,6.101029923545882
187933,0.013810662271304685,0.33654184396518944,0.07031598692667879,-9.119623394649388,1.4637174651118174,-3.5697332215354645
188038,0.009836244665413387,-0.020241153457132795,0.01150044994543679,-173.67048557629303,19.94702528190606,-3.6882752663474747
188143,-0.02261403210389284,-0.2582480265153932,-0.08980437852110813,-89.42845052273222,6.581760271615437,-2.8292320796955583
188248,-0.0013679977841407833,-0.10585534614641502,0.018314682550674796,188.58860370542897,-24.012702934726278,6.323574524571826
188355,0.013960939152990025,0.22766454437162892,0.02612468114271719,126.86837582474527,-8.268482071015507,6.000711974373966
188461,0.00628682696088723,0.13392170182755878,0.021195184276789084,-178.15505637014368,20.03131463136149,-11.101520288646663
188566,-0.014886459836869079,-0.10603904670195721,-0.010134628694606705,-83.7860338901525,6.987118892456589,0.1354457822365034
188671,0.0017428179179402989,-0.19593994886176014,-0.05769560302797392,45.216591365482735,-4.322317101458214,3.5213054384377958
188776,0.008357005419763745,0.03402981536923068,0.07552642671517334,142.28517785879046,-18.074807108389543,3.8968339836865207
188881,-0.021720942728572293,0.2533590523437504,-0.035836577198509426,3.15690422389293,4.639980244967544,-0.8078444860241035
188987,0.026301691205663183,-0.1332000339877946,-0.021482681020359034,-240.17200161874175,19.157408089442328,-11.771380733762909
189091,0.0036263172833203745,-0.09831868544108784,0.017265533616707393,186.2969143640347,-17.472363635217274,10.735835086024716
189195,-0.023337182816632225,0.13472889964043153,0.06235419227927201,58.81710761972468,5.496477368635369,4.302492640584817
189301,0.0010412285559540419,-0.021843825129862434,-0.048563987208690304,-189.79778546682817,3.3916138852274846,-7.961750804691295
189408,0.006989428080424065,-0.08565994122088554,-0.07531162108750268,37.15762548373637,-0.2682610641713645,-5.543061927665764
189514,0.013874034638659712,-0.03464781951452828,0.07921113918427608,139.28959191731366,-9.846147546221111,9.83879149813972
189618,-0.011671950328452778,0.22026114685608295,0.01743831006883688,31.66968220947237,-7.0818333027660545,6.237328216851045
189722,-0.008115812391417945,-0.061343569298903416,0.006582807878059803,-279.2605312746746,36.05527555705304,-19.014175925193868
189828,0.00974950871223473,-0.2334185373538058,-0.0795972312856015,154.93488454956977,-22.752558850742183,13.835641059102894
189935,-0.004919805995354068,0.21998925420228907,0.03584189411374818,116.03705245050882,-12.298243228223317,-1.4118332404501643
190040,0.0032576950293647933,-0.04286948352580036,0.02814363679761764,-180.16626944370987,16.41905463347966,-12.400245970060032
190147,0.008983977516516096,-0.0562713635227701,-0.022058197908963302,124.65811179663812,-5.309450009232931,23.316806591297293
190252,-0.021429381173006214,0.1553155064751166,0.03455071144960649,-22.525935543032322,5.295257646017471,-12.514107586614932
190356,0.013781807656994322,-0.17499731967255522,-0.06755742441062994,-145.96392290566763,-0.022470394220425627,-18.476232668582657
190461,0.005188857647144358,-0.04309822350038963,0.01980786916025008,163.59311614530262,-9.727618955810303,29.288391438258596
190565,-0.01600292665338741,0.22658773942405888,0.054054373216111784,73.91275603704152,-1.9439000482307158,-0.5510225827712709
190670,0.01620156363722073,-0.0664669101449009,-0.022987703609927523,-242.10581717827552,23.271750315903997,-27.66298184056725
190774,-0.013469891422576817,-0.17676705980062982,-0.04876384806492838,119.98651103781167,-17.43495139914656,17.591170868060804
190878,0.011055820247669518,0.15309717656377078,0.02874272459242366,54.91373279075191,-9.479869228181599,9.018497170550885
