Timestamp_ms,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
341984,1.39,-0.67,2.34,53.83,-32.29,-105.35
342089,-2.20,-0.42,-2.10,151.92,212.52,-51.76
342196,-0.56,0.24,-0.52,-1.46,-267.70,104.19
342301,1.01,-0.47,1.85,-115.60,236.39,43.52
342405,-2.66,-0.08,-2.63,141.48,65.55,-102.42
342510,-0.06,0.16,0.23,-36.38,-326.78,-121.77
342616,0.18,0.13,0.37,-273.99,308.47,217.65
342721,-2.36,-0.19,-2.16,27.83,-83.37,25.15
342828,0.56,-0.24,1.24,103.15,-171.45,-81.48
342933,-1.02,0.37,-1.15,-33.33,371.83,149.60
343038,-1.33,0.07,-1.21,22.22,-236.08,35.40
343143,0.83,-0.53,2.05,11.05,-18.01,-43.76
343248,-1.90,-0.23,-1.29,62.62,100.77,-1.77
343353,-0.72,-0.08,0.01,28.38,-167.85,-51.57
343458,0.38,-0.31,1.56,-65.25,86.43,3.17
343564,-1.91,-0.19,-1.76,10.31,169.19,-1.83
343670,-0.80,-0.08,-0.65,77.39,-258.48,-105.41
343776,0.89,-0.56,2.08,33.26,-75.93,-15.81
343881,-1.29,0.13,-0.90,-48.40,250.79,104.98
343986,-1.53,-0.19,-1.29,27.95,-153.32,-68.48
344091,0.52,-0.53,1.32,59.27,-194.27,-41.02
344195,0.02,0.33,0.10,-233.83,332.52,192.14
344300,-2.39,-0.23,-2.38,45.23,-77.70,30.40
344405,0.14,-0.02,0.34,62.99,-330.51,-92.96
344510,0.54,0.23,0.50,-257.02,358.70,302.37
344615,-2.89,0.17,-3.03,35.28,-75.74,3.66
344720,0.47,0.03,0.54,101.07,-316.10,-123.72
344825,0.22,-0.45,0.94,-152.59,232.73,133.61
344930,-2.27,0.12,-1.61,48.28,86.49,7.39
345036,-0.53,-0.04,0.31,57.13,-81.48,-86.36
345141,-0.71,-0.41,0.38,24.84,-2.81,-28.81
345246,-0.90,-0.32,0.23,-5.49,5.00,18.80
345351,-1.09,-0.24,-0.18,5.80,88.44,-6.41
345456,-1.20,-0.21,-0.60,51.70,-123.35,-60.24
345563,1.33,-0.51,2.34,-43.27,107.24,57.86
345667,-2.46,0.20,-2.27,101.68,180.36,-13.79
345772,-0.58,0.04,-0.56,63.96,-240.84,-91.74
345876,2.05,-0.65,3.20,24.90,17.27,-36.68
345981,-1.46,0.18,-1.81,19.71,317.57,150.15
346086,-1.19,0.25,-1.27,-19.17,-242.13,-35.34
346190,0.49,-0.45,0.96,74.16,-292.72,-84.17
346294,-0.14,0.25,-0.34,-232.79,363.77,190.86
346398,-1.54,-0.13,-1.16,-18.55,-28.32,100.28
346503,-0.84,0.01,0.03,42.36,-7.26,-77.88
346608,-0.96,-0.11,-0.17,10.93,-6.77,-15.32
346714,-0.93,-0.12,-0.17,15.20,-23.19,-0.06
346819,-0.99,-0.15,-0.15,8.42,12.70,3.05
346924,-0.97,-0.14,-0.11,-2.08,-2.20,5.98
